feats,label,path,drum_type
"[0.0, 0.19984162, 0.0, 0.0, 0.09032705, 0.078197815, 0.0, 0.0, 0.0, 0.0, 0.11647689, 0.019534634, 0.0, 0.0, 0.0, 0.08577346, 0.13802019, 0.27530938, 0.0, 0.0, 0.0, 0.0, 0.28169933, 0.0, 0.071070835, 0.0, 0.0, 0.0, 0.20461814, 0.0, 0.0, 0.0, 0.0, 0.47724795, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.38720658, 0.0, 0.0, 0.2887939, 0.0, 0.0, 0.092588305, 0.08923766, 0.0, 0.046115376, 0.073692575, 0.0, 0.0, 0.20256075, 0.0, 0.0, 0.034180783, 0.23616818, 0.19065775, 0.0, 0.0, 0.30000356, 0.0]",1,./dk_data/synth_noise/UASQ-307-8.wav,synth_noise
"[0.0, 0.25295398, 0.0, 0.0, 0.021683965, 0.26988527, 0.0, 0.06281177, 0.041263554, 0.0, 0.0, 0.10330512, 0.0068523316, 0.0, 0.09987013, 0.19220608, 0.11907858, 0.29796535, 0.0, 0.0, 0.0, 0.0, 0.020333424, 0.0, 0.13288392, 0.0, 0.0, 0.0, 0.018239945, 0.0, 0.0, 0.0, 0.18802452, 0.0, 0.30635086, 0.0, 0.18794703, 0.17510185, 0.0, 0.0, 0.10912614, 0.11686601, 0.0, 0.0, 0.31172502, 0.0, 0.0, 0.019057095, 0.14476188, 0.0, 0.3971206, 0.1651581, 0.0, 0.0, 0.14457285, 0.22695607, 0.00027073175, 0.07861769, 0.13954392, 0.057595983, 0.06634533, 0.0, 0.26362276, 0.0]",1,./dk_data/synth_noise/QL59-1157-4.wav,synth_noise
"[0.0, 1.5849372, 0.0, 0.0, 0.1433093, 0.1200659, 0.27030897, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.068709314, 0.0, 0.027681343, 0.0, 0.0, 0.13566184, 0.7931094, 0.5202823, 0.0, 0.13798249, 0.0, 0.0, 0.0, 1.3230594, 0.0, 0.0, 0.0, 0.0, 0.14589985, 0.9491557, 0.0, 0.0, 0.091187745, 0.0, 0.0, 0.0, 0.70570683, 0.0, 0.0, 1.4015845, 0.0, 0.0, 0.0, 1.0577031, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.50888026, 0.0, 0.0, 0.73249435, 0.6164531, 0.51617855, 0.0, 1.1563679, 0.0]",1,./dk_data/synth_noise/751-1-SEAV.wav,synth_noise
"[0.0, 0.22750156, 0.0, 0.0, 0.2559375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.23838136, 0.0, 0.0, 0.30787328, 0.0, 0.0, 0.14510328, 0.0, 0.0, 0.0, 0.0, 0.28070217, 0.0, 0.072362706, 0.0, 0.0, 0.0, 0.25197196, 0.0, 0.0, 0.0, 0.36553943, 0.16173346, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07602703, 0.14861263, 0.0, 0.0, 0.23954886, 0.0, 0.0, 0.18630458, 0.5051832, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3402541, 0.13828573, 0.11047903, 0.0, 0.0, 0.049102247, 0.0]",1,./dk_data/synth_noise/3ZAW-2195-8.wav,synth_noise
"[0.0, 0.17449264, 0.0, 0.0, 0.109211706, 0.07557297, 0.0, 0.0, 0.0, 0.0, 0.058325104, 0.06713611, 0.0, 0.0, 0.0, 0.051060684, 0.037747856, 0.14444362, 0.0, 0.0, 0.0, 0.0, 0.24775156, 0.0, 0.08605261, 0.0, 0.0, 0.0, 0.13955274, 0.0, 0.0, 0.0, 0.031444166, 0.3917473, 0.0051608533, 0.0, 0.0018944293, 0.0, 0.0, 0.0, 0.0060189813, 0.2654511, 0.0, 0.0, 0.19621354, 0.0, 0.010781959, 0.071353, 0.13641532, 0.0, 0.018634066, 0.071719855, 0.0, 0.0, 0.10793959, 0.015584733, 0.0, 0.07398853, 0.172259, 0.14107749, 0.0, 0.0, 0.15622252, 0.0]",1,./dk_data/synth_noise/DKX0-3539-8.wav,synth_noise
"[0.0, 0.32980806, 0.5867768, 0.0, 0.0, 0.7083968, 0.0, 0.0, 0.0, 0.0, 0.05958495, 0.27868143, 0.0, 0.0, 0.21404013, 0.0, 0.074560404, 0.28684568, 0.0, 0.0, 0.0, 0.0, 0.16946915, 0.0, 0.24619757, 0.0, 0.0, 0.0, 0.276555, 0.0, 0.0, 0.0, 0.0, 0.0, 0.15364851, 0.0, 0.0, 0.19957164, 0.0, 0.0, 0.0, 0.26319295, 0.0, 0.0, 0.21837196, 0.0, 0.0, 0.41821992, 0.20700988, 0.0, 0.0, 0.19524086, 0.0, 0.0, 0.5408055, 0.0, 0.0, 0.23674366, 0.38290957, 0.02146544, 0.2977093, 0.0, 0.07808678, 0.0]",1,./dk_data/synth_noise/3DZ8-75-1.wav,synth_noise
"[0.0, 0.23723547, 0.38794097, 0.0, 0.0, 0.16420187, 0.4230816, 0.62016565, 0.0, 0.0, 0.6366774, 0.0, 0.0, 0.0, 0.82608575, 0.16035971, 0.0, 0.6485976, 0.0, 0.0, 0.34803334, 0.0482565, 0.15861142, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.71688294, 0.6572274, 0.5221268, 0.32885912, 0.0, 0.0, 0.14248571, 0.0, 0.0, 0.0, 0.538276, 0.0, 0.15807378, 0.1304467, 0.17985626, 0.0, 0.27702403, 0.22133586, 0.0, 0.0, 0.5896356, 0.17224213, 0.46691653, 0.48268998, 0.24889535, 0.1341535, 0.9078298, 0.0, 0.0, 0.0]",1,./dk_data/synth_noise/IO9Z-327-1.wav,synth_noise
"[0.0, 0.04629407, 0.099179104, 0.0, 0.09836388, 0.060062002, 0.11364511, 0.030579131, 0.046935346, 0.0, 0.17446318, 0.1342077, 0.0, 0.0, 0.16943492, 0.07641828, 0.0, 0.12658918, 0.0, 0.0, 0.0131189935, 0.0, 0.05947512, 0.0, 0.12924051, 0.0, 0.0, 0.0, 0.1162522, 0.0, 0.0, 0.0, 0.17280303, 0.0821189, 0.08716197, 0.07387281, 0.04182912, 0.0, 0.0, 0.0, 0.14288127, 0.21763866, 0.0, 0.0, 0.084629565, 0.0, 0.0, 0.10277073, 0.22226946, 0.0, 0.0, 0.09256751, 0.0, 0.0, 0.054913167, 0.11604968, 0.0, 0.053764936, 0.05127515, 0.054802284, 0.14344941, 0.0, 0.22430237, 0.0]",1,./dk_data/synth_noise/9YQA-1662-1.wav,synth_noise
"[0.0, 0.020616729, 0.11027383, 0.0, 0.09147997, 0.12569857, 0.0, 0.16567267, 0.45680407, 0.0, 0.13390955, 0.088912144, 0.03781872, 0.0, 0.06662796, 0.25521272, 0.118381694, 0.15215793, 0.0, 0.0, 0.0, 0.0, 0.23347655, 0.0, 0.34682402, 0.0, 0.0, 0.0, 0.2874735, 0.0, 0.0, 0.0, 0.27585867, 0.0, 0.095942214, 0.0, 0.1854833, 0.1949139, 0.0, 0.0, 0.12779137, 0.0, 0.0, 0.0, 0.3546818, 0.0, 0.0, 0.04228484, 0.16775155, 0.0, 0.0028138757, 0.013601419, 0.0, 0.0, 0.51590717, 0.19198474, 0.0, 0.0, 0.18223375, 0.0, 0.20682867, 0.0, 0.25845078, 0.0]",1,./dk_data/synth_noise/5NU0-3325-1.wav,synth_noise
"[0.0, 0.0, 0.0, 0.0, 0.23684189, 0.0, 0.0, 0.13255183, 0.09422083, 0.0, 0.28273943, 0.024363156, 0.0, 0.0, 0.0, 0.0, 0.16394411, 0.018546559, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.59908175, 0.0, 0.0, 0.0, 0.22484232, 0.0, 0.0, 0.0, 0.40434057, 0.0, 0.0, 0.0, 0.21493728, 0.11114089, 0.0, 0.0, 0.20699675, 0.67112285, 0.0, 0.0, 0.31699818, 0.0, 0.0, 0.2883043, 0.551087, 0.0, 0.026977897, 0.0, 0.0, 0.0, 0.030334614, 0.16493216, 0.0, 0.47292984, 0.10017351, 0.0, 0.2636418, 0.0, 0.17736383, 0.0]",1,./dk_data/synth_noise/Y59J-1961-1.wav,synth_noise
"[0.0, 0.6499516, 0.0, 0.0, 0.0, 0.022823438, 0.16203678, 0.0, 0.19981855, 0.0, 0.1037347, 0.025124252, 0.306271, 0.0, 0.0, 0.09854072, 0.12451734, 0.267574, 0.0, 0.0, 0.0, 0.05757268, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.22154012, 0.0, 0.0, 0.0, 0.0, 0.0, 0.45105317, 0.056674484, 0.0, 0.0, 0.0, 0.0, 0.0, 0.18146738, 0.0, 0.0, 0.9386816, 0.0, 0.029920178, 0.0, 0.1985581, 0.0, 0.1494349, 0.0, 0.0, 0.0, 0.0, 0.12200515, 0.0, 0.0, 0.26616257, 0.37328833, 0.3995992, 0.0, 0.5070869, 0.0]",1,./dk_data/synth_noise/WJJV-2335-8.wav,synth_noise
"[0.0, 0.33318847, 0.048168816, 0.0, 0.20423079, 0.025311738, 0.0, 0.028558632, 0.0, 0.0, 0.0, 0.29215318, 0.0, 0.0, 0.07301429, 0.0, 0.14996889, 0.22083454, 0.0, 0.0, 0.04837846, 0.0, 0.09622855, 0.0, 0.0, 0.0, 0.0, 0.0, 0.32588273, 0.0, 0.0, 0.0, 0.54335964, 0.026394948, 0.13374124, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.19497855, 0.0, 0.0, 0.61175007, 0.0, 0.0, 0.09022346, 0.44678777, 0.0, 0.0, 0.16587952, 0.0, 0.0, 0.04604347, 0.0, 0.0, 0.19676122, 0.005625764, 0.34508532, 0.0, 0.0, 0.0, 0.0]",1,./dk_data/synth_noise/SETH-2620-8.wav,synth_noise
"[0.0, 0.051282987, 0.013581052, 0.0, 0.0, 0.0, 0.29139248, 0.08382656, 0.112795174, 0.0, 0.050221402, 0.059901435, 0.0, 0.0, 0.27606204, 0.061779305, 0.0, 0.20167427, 0.0, 0.0, 0.0, 0.0, 0.009790644, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1390186, 0.0, 0.0, 0.0, 0.36523384, 0.037934758, 0.15631178, 0.15511689, 0.0, 0.0, 0.0, 0.0, 0.099832155, 0.054948717, 0.0, 0.0, 0.035167485, 0.0, 0.0, 0.12300488, 0.2773374, 0.0, 0.0, 0.0, 0.0, 0.0, 0.17624946, 0.2805929, 0.0, 0.0, 0.0, 0.008035831, 0.14322573, 0.0, 0.07399707, 0.0]",1,./dk_data/synth_noise/7RUO-1283-8.wav,synth_noise
"[0.0, 0.07074633, 0.39041474, 0.0, 0.047235306, 0.05511617, 0.0, 0.43472716, 0.23067752, 0.0, 0.4745084, 0.07911, 0.18496123, 0.0, 0.0054127835, 0.3603766, 0.118612766, 0.3069014, 0.0, 0.0, 0.0, 0.17837358, 0.10255766, 0.0, 0.029169738, 0.0, 0.0, 0.0, 0.02176959, 0.0, 0.0, 0.0, 0.16828871, 0.0, 0.055862404, 0.26124263, 0.18504839, 0.06635249, 0.0, 0.0, 0.0, 0.13857163, 0.0, 0.0, 0.37031278, 0.0, 0.07165516, 0.007921409, 0.41401014, 0.0, 0.247476, 0.30829468, 0.0, 0.0, 0.28216237, 0.07997353, 0.0, 0.22079387, 0.16040885, 0.27583748, 0.094168216, 0.0, 0.16403516, 0.0]",1,./dk_data/synth_noise/3T34-3230-4.wav,synth_noise
"[0.0, 0.027991459, 0.2640528, 0.0, 0.452999, 0.2782127, 0.0, 0.10033224, 0.71934247, 0.0, 0.0, 0.125715, 0.09579533, 0.0, 0.30822536, 0.26180393, 0.16437961, 0.64888656, 0.0, 0.0, 0.18114999, 0.021953542, 0.0, 0.0, 0.043918256, 0.0, 0.0, 0.0, 0.060149513, 0.0, 0.0, 0.0, 0.6843179, 0.0, 0.24384864, 0.40089095, 0.0350641, 0.2757269, 0.0, 0.0, 0.21430135, 0.044240538, 0.0, 0.0, 0.348001, 0.0, 0.0, 0.120327964, 0.92189825, 0.0, 0.26840103, 0.0, 0.0, 0.0, 0.06049845, 0.10644294, 0.0, 0.5349144, 0.0, 0.0, 0.015762903, 0.0, 0.040653076, 0.0]",1,./dk_data/synth_noise/1363-1-HHU1.wav,synth_noise
"[0.0, 0.22177695, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.20725927, 0.0, 0.0, 0.0, 0.0, 0.0, 0.13285401, 0.2549192, 0.0, 0.0, 0.0, 0.07394886, 0.16568357, 0.0, 0.047663715, 0.0, 0.0, 0.0, 0.40806955, 0.0, 0.0, 0.0, 0.046666116, 0.45280406, 0.0, 0.12722814, 0.0, 0.0, 0.0, 0.0, 0.0, 0.65738773, 0.0, 0.0, 0.5769472, 0.0, 0.22796538, 0.11850549, 0.25169915, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.17771888, 0.20753305, 0.0, 0.0, 0.38253042, 0.0]",1,./dk_data/synth_noise/569-4-AKXB.wav,synth_noise
"[0.0, 0.039734233, 0.13673651, 0.0, 0.23299938, 0.065791406, 0.0, 0.123054884, 0.28270805, 0.0, 0.25706163, 0.2580716, 0.051974423, 0.0, 0.0, 0.14983942, 0.24343395, 0.45496517, 0.0, 0.0, 0.0, 0.0, 0.20509951, 0.0, 0.055217754, 0.0, 0.0, 0.0, 0.2203951, 0.0, 0.0, 0.0, 0.45082814, 0.049402483, 0.011372536, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.36648756, 0.0, 0.0, 0.3074554, 0.0, 0.0, 0.17064306, 0.70589185, 0.0, 0.055803694, 0.1680665, 0.0, 0.0, 0.13897397, 0.0, 0.0, 0.26457512, 0.048732027, 0.1485216, 0.0, 0.0, 0.0, 0.0]",1,./dk_data/synth_noise/OE64-3765-8.wav,synth_noise
"[0.0, 0.0, 0.0, 0.0, 0.24710098, 0.3885768, 0.21305907, 0.65761334, 0.33438265, 0.0, 0.04515624, 0.24054633, 0.10551053, 0.0, 0.38873482, 0.0, 0.2853621, 0.6319809, 0.0, 0.0, 0.0, 0.0, 0.312597, 0.0, 0.0, 0.0, 0.0, 0.0, 0.12730905, 0.0, 0.0, 0.0, 0.5135525, 0.0, 0.17356566, 0.0, 0.12023251, 0.002073869, 0.0, 0.0, 0.07470004, 0.0, 0.0, 0.0, 0.22750622, 0.0, 0.0, 0.0, 0.5056669, 0.0, 0.22312284, 0.0, 0.0, 0.0, 0.062043637, 0.03191576, 0.23656467, 0.39804712, 0.0, 0.21750125, 0.0, 0.0, 0.010859236, 0.0]",1,./dk_data/synth_noise/340-4-FHSE.wav,synth_noise
"[0.0, 0.092023, 0.054322004, 0.0, 0.020011216, 0.12418809, 0.0, 0.0, 0.14961828, 0.0, 0.14045663, 0.0, 0.0, 0.0, 0.0, 0.18160444, 0.0, 0.6429739, 0.0, 0.0, 0.0, 0.0, 0.5717467, 0.0, 0.44462696, 0.0, 0.0, 0.0, 0.39854312, 0.0, 0.0, 0.0, 0.0, 0.031935595, 0.14862613, 0.0, 0.08537794, 0.0, 0.0, 0.0, 0.0, 0.3952572, 0.0, 0.0, 0.6065445, 0.0, 0.2438755, 0.0, 0.44479874, 0.0, 0.0, 0.0, 0.0, 0.0, 0.25047302, 0.048701093, 0.0, 0.0, 0.35701567, 0.14921491, 0.0, 0.0, 0.8221669, 0.0]",1,./dk_data/synth_noise/1226-8-7ME5.wav,synth_noise
"[0.0, 0.09718916, 0.118692905, 0.0, 0.012191825, 0.152791, 0.060401425, 0.11381614, 0.09799239, 0.0, 0.09115872, 0.045092113, 0.02842645, 0.0, 0.0, 0.13139707, 0.048924245, 0.16024688, 0.0, 0.0, 0.051522724, 0.0026687123, 0.095443316, 0.0, 0.23248982, 0.0, 0.0, 0.0, 0.07330503, 0.0, 0.0, 0.0, 0.17782933, 0.0, 0.12598181, 0.056690704, 0.12046067, 0.20237806, 0.0, 0.0, 0.19119376, 0.0, 0.0, 0.0, 0.12074785, 0.0, 0.013665687, 0.0, 0.16556159, 0.0, 0.22694746, 0.10870792, 0.0, 0.0, 0.14806244, 0.091906354, 0.0, 0.10506668, 0.09702857, 0.022456031, 0.23013487, 0.0, 0.11582109, 0.0]",1,./dk_data/synth_noise/GL02-1054-1.wav,synth_noise
"[0.0, 0.33400035, 0.0, 0.0, 0.11867157, 0.4769295, 0.0, 0.0, 0.5093968, 0.0, 0.027338363, 0.0, 0.0, 0.0, 0.0, 0.33026046, 0.0, 0.33121076, 0.0, 0.0, 0.0, 0.0, 0.81922555, 0.0, 0.29672885, 0.0, 0.0, 0.0, 0.4386437, 0.0, 0.0, 0.0, 0.0, 0.0, 0.32060298, 0.0, 0.28858697, 0.0, 0.0, 0.0, 0.0, 0.38699046, 0.0, 0.0, 0.7908228, 0.0, 0.16449794, 0.0, 0.7421793, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7113474, 0.33843434, 0.0, 0.0, 0.45421126, 0.0, 0.5013178, 0.0, 1.5784519, 0.0]",1,./dk_data/synth_noise/695-1-I5V8.wav,synth_noise
"[0.0, 0.5244006, 0.0, 0.0, 0.32958314, 0.021711968, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.017101962, 0.0, 0.31312114, 0.63075304, 0.0, 0.0, 0.0, 0.0, 0.51104826, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4371969, 0.0, 0.0, 0.0, 0.027976576, 1.0486217, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.899352, 0.0, 0.0, 0.72878224, 0.0, 0.0, 0.1523709, 0.39345515, 0.0, 0.0, 0.029588353, 0.0, 0.0, 0.018152043, 0.0, 0.0, 0.0, 0.481461, 0.55626297, 0.0, 0.0, 0.29423705, 0.0]",1,./dk_data/synth_noise/8ICB-87-4.wav,synth_noise
"[0.0, 0.0, 0.36657333, 0.0, 0.3262495, 0.043121662, 0.0, 0.31828758, 0.32688314, 0.0, 0.36735526, 0.2224047, 0.061677363, 0.0, 0.0057225376, 0.3168774, 0.11094205, 0.60844207, 0.0, 0.0, 0.107444845, 0.33139107, 0.03796679, 0.0, 0.03894824, 0.0, 0.0, 0.0, 0.1581397, 0.0, 0.0, 0.0, 0.31186345, 0.0, 0.037284613, 0.31799495, 0.014635101, 0.025403574, 0.0, 0.0, 0.0, 0.13273403, 0.0, 0.0, 0.30211297, 0.0, 0.0, 0.0, 0.34530422, 0.0, 0.22388005, 0.33808288, 0.0, 0.0, 0.18058577, 0.2581337, 0.0, 0.0, 0.04171395, 0.22249791, 0.021092765, 0.0, 0.25230622, 0.0]",1,./dk_data/synth_noise/949-8-0Q0S.wav,synth_noise
"[0.0, 0.114657685, 0.0, 0.0, 0.10910642, 0.13433748, 0.0, 0.08534483, 0.0, 0.0, 0.16255873, 0.28052106, 0.0, 0.0, 0.23117243, 0.0, 0.13430019, 0.1672881, 0.0, 0.0, 0.08783482, 0.0, 0.06438798, 0.0, 0.0024596974, 0.0, 0.0, 0.0, 0.26680106, 0.0, 0.0, 0.0, 0.32404673, 0.17251691, 0.03439417, 0.07973473, 0.0, 0.0, 0.0, 0.0, 0.0, 0.31467688, 0.0, 0.0, 0.20300394, 0.0, 0.0, 0.065721005, 0.2269631, 0.0, 0.0, 0.22993147, 0.0, 0.0, 0.19973925, 0.07341872, 0.0, 0.19298616, 0.0, 0.1290848, 0.0, 0.0, 0.019546032, 0.0]",1,./dk_data/synth_noise/SKH7-2398-8.wav,synth_noise
"[0.0, 0.17570189, 0.039812237, 0.0, 0.10383569, 0.16618145, 0.0, 0.0, 0.06783139, 0.0, 0.13183114, 0.08560008, 0.0, 0.0, 0.09999141, 0.0074736625, 0.07857494, 0.039709352, 0.0, 0.0, 0.09468126, 0.0, 0.117041156, 0.0, 0.2220354, 0.0, 0.0, 0.0, 0.26008892, 0.0, 0.0, 0.0, 0.105368406, 0.120560504, 0.22407298, 0.0327205, 0.0, 0.15647131, 0.0, 0.0, 0.0011635423, 0.096478, 0.0, 0.0, 0.11733719, 0.0, 0.052896015, 0.0, 0.32598406, 0.0, 0.08457041, 0.0, 0.0, 0.0, 0.0, 0.15802366, 0.0, 0.081148244, 0.20687696, 0.14562276, 0.15212381, 0.0, 0.0, 0.0]",1,./dk_data/synth_noise/104-4-JF0H.wav,synth_noise
"[0.0, 0.09964222, 0.13227673, 0.0, 0.31918338, 0.15392254, 0.028714973, 0.20672227, 0.19835743, 0.0, 0.28869766, 0.054697327, 0.0, 0.0, 0.2529126, 0.048757374, 0.09498605, 0.27531898, 0.0, 0.0, 0.029120494, 0.13582312, 0.15149769, 0.0, 0.0, 0.0, 0.0, 0.0, 0.35000926, 0.0, 0.0, 0.0, 0.50082815, 0.0, 0.31312275, 0.139462, 0.16895783, 0.19362366, 0.0, 0.0, 0.18735072, 0.081866615, 0.0, 0.0, 0.67898124, 0.0, 0.0, 0.0, 0.62608755, 0.0, 0.2126754, 0.18492416, 0.0, 0.0, 0.033603646, 0.0, 0.0, 0.41592637, 0.0, 0.4145699, 0.21711352, 0.0, 0.016204543, 0.0]",1,./dk_data/synth_noise/ZIWE-1927-8.wav,synth_noise
"[0.0, 0.09641152, 0.034554675, 0.0, 0.019988492, 0.1670024, 0.0, 0.111117125, 0.0, 0.0, 0.07915343, 0.15202068, 0.09010646, 0.0, 0.03438732, 0.007036671, 0.11340073, 0.33153498, 0.0, 0.0, 0.0, 0.020353183, 0.11365308, 0.0, 0.19710396, 0.0, 0.0, 0.0, 0.17634496, 0.0, 0.0, 0.0, 0.20257032, 0.01990375, 0.21250793, 0.04609631, 0.13663518, 0.18861905, 0.0, 0.0, 0.18901676, 0.1999644, 0.0, 0.0, 0.12669477, 0.0, 0.03408207, 0.11896628, 0.20233452, 0.0, 0.04175418, 0.22988346, 0.0, 0.0, 0.17643765, 0.17399591, 0.0, 0.03850601, 0.12987435, 0.14226195, 0.048934005, 0.0, 0.17506093, 0.0]",1,./dk_data/synth_noise/QY2H-3754-8.wav,synth_noise
"[0.0, 0.20000869, 0.06559792, 0.0, 0.19633155, 0.11563082, 0.0, 0.0, 0.023266748, 0.0, 0.09636669, 0.16453712, 0.0, 0.0, 0.017157707, 0.085267246, 0.02095728, 0.10709209, 0.0, 0.0, 0.0, 0.0, 0.23702148, 0.0, 0.10068215, 0.0, 0.0, 0.0, 0.1031909, 0.0, 0.0, 0.0, 0.11981217, 0.22464323, 0.08544205, 0.0, 0.06689947, 0.0, 0.0, 0.0, 0.037123702, 0.19731116, 0.0, 0.0, 0.18202953, 0.0, 0.0, 0.09468582, 0.17966652, 0.0, 0.03150583, 0.13811658, 0.0, 0.0, 0.15936363, 0.0, 0.0, 0.06625992, 0.16494659, 0.052734498, 0.0071314797, 0.0, 0.21248265, 0.0]",1,./dk_data/synth_noise/8AS7-1027-4.wav,synth_noise
"[0.0, 0.21906523, 0.11584164, 0.0, 0.28889778, 0.047441907, 0.0, 0.0, 0.0, 0.0, 0.069874264, 0.28565016, 0.0, 0.0, 0.12986681, 0.0, 0.0, 0.28760046, 0.0, 0.0, 0.0, 0.0, 0.2805915, 0.0, 0.056928974, 0.0, 0.0, 0.0, 0.046378322, 0.0, 0.0, 0.0, 0.2314547, 0.15258929, 0.0, 0.0, 0.056889605, 0.0, 0.0, 0.0, 0.0, 0.15077023, 0.0, 0.0, 0.2508174, 0.0, 0.0, 0.17594403, 0.12987113, 0.0, 0.01788123, 0.19091287, 0.0, 0.0, 0.33107328, 0.0, 0.0, 0.17417946, 0.15181294, 0.05661946, 0.0, 0.0, 0.21775547, 0.0]",1,./dk_data/synth_noise/OMEJ-2626-8.wav,synth_noise
"[0.0, 0.1144827, 0.018564254, 0.0, 0.041663077, 0.053432323, 0.0, 0.0, 0.0, 0.0, 0.24102509, 0.29437777, 0.0, 0.0, 0.020326443, 0.0, 0.07954995, 0.2233451, 0.0, 0.0, 0.0, 0.0, 0.08487983, 0.0, 0.10612331, 0.0, 0.0, 0.0, 0.30027646, 0.0, 0.0, 0.0, 0.30807266, 0.21747848, 0.0, 0.054078903, 0.0, 0.0, 0.0, 0.0, 0.011573672, 0.3680354, 0.0, 0.0, 0.2759382, 0.0, 0.0, 0.04673937, 0.083816364, 0.0, 0.0, 0.27291918, 0.0, 0.0, 0.22900057, 0.047175214, 0.0, 0.15972874, 0.09424397, 0.07463293, 0.0, 0.0, 0.08354807, 0.0]",1,./dk_data/synth_noise/DBG4-18-8.wav,synth_noise
"[0.0, 0.17492907, 0.10754126, 0.0, 0.0, 0.5491952, 0.35127366, 0.0, 0.10127509, 0.0, 0.0, 0.088983186, 0.0, 0.0, 0.25613558, 0.023845777, 0.05491401, 0.2653617, 0.0, 0.0, 0.2323815, 0.35257438, 0.4511343, 0.0, 0.075161375, 0.0, 0.0, 0.0, 0.072989196, 0.0, 0.0, 0.0, 0.0, 0.043730333, 0.26171616, 0.19541824, 0.0, 0.0, 0.0, 0.0, 0.044943616, 0.66417885, 0.0, 0.0, 0.39157405, 0.0, 0.11273754, 0.4951542, 0.16432026, 0.0, 0.0, 0.13905549, 0.0, 0.0, 0.0, 0.0, 0.0, 0.15782341, 0.021752441, 0.0, 0.14059818, 0.0, 0.49263707, 0.0]",1,./dk_data/synth_noise/F31Z-792-8.wav,synth_noise
"[0.0, 0.0022078753, 0.055030823, 0.0, 0.07232405, 0.08797374, 0.11107844, 0.10183479, 0.0, 0.0, 0.0, 0.019486655, 0.0, 0.0, 0.014159625, 0.0, 0.0032924945, 0.29067278, 0.0, 0.0, 0.10955643, 0.0, 0.28085977, 0.0, 0.1796458, 0.0, 0.0, 0.0, 0.21134011, 0.0, 0.0, 0.0, 0.3407404, 0.010724157, 0.049449828, 0.0, 0.037981477, 0.072307035, 0.0, 0.0, 0.101819254, 0.110331595, 0.0, 0.0, 0.17746939, 0.0, 0.0, 0.099119686, 0.23208274, 0.0, 0.019878104, 0.042097714, 0.0, 0.0, 0.09702759, 0.096284166, 0.05489952, 0.12205939, 0.0, 0.027048059, 0.09716786, 0.0, 0.07459207, 0.0]",1,./dk_data/synth_noise/1866-8-70ZX.wav,synth_noise
"[0.0, 0.11161311, 0.0, 0.0, 0.101526156, 0.08232012, 0.0, 0.0, 0.07962814, 0.0, 0.21241403, 0.16769394, 0.0, 0.0, 0.0, 0.046563476, 0.13570079, 0.11792878, 0.0, 0.0, 0.0, 0.0, 0.108564995, 0.0, 0.13882524, 0.0, 0.0, 0.0, 0.17032798, 0.0, 0.0, 0.0, 0.15816084, 0.20319305, 0.0, 0.0, 0.012759589, 0.0, 0.0, 0.0, 0.021831907, 0.043558165, 0.0, 0.0, 0.2316939, 0.0, 0.0, 0.059639752, 0.048192278, 0.0, 0.16983463, 0.071991906, 0.0, 0.0, 0.21789794, 0.0, 0.0, 0.0724854, 0.16418678, 0.16642264, 0.114400975, 0.0, 0.07018616, 0.0]",1,./dk_data/synth_noise/51XU-1019-8.wav,synth_noise
"[0.0, 0.48806792, 0.05278916, 0.0, 0.20184746, 0.29813278, 0.0, 0.25380042, 0.14894757, 0.0, 0.03802813, 0.28644264, 0.054157495, 0.0, 0.039230686, 0.0, 0.15322621, 0.31827953, 0.0, 0.0, 0.0, 0.0, 0.34987456, 0.0, 0.33767068, 0.0, 0.0, 0.0, 0.12020975, 0.0, 0.0, 0.0, 0.53080326, 0.0, 0.0988325, 0.025010068, 0.054975785, 0.26971102, 0.0, 0.0, 0.3097572, 0.0, 0.0, 0.0, 0.24471256, 0.0, 0.12922539, 0.0, 0.5877714, 0.0, 0.0, 0.0, 0.0, 0.0, 0.34617442, 0.0, 0.0, 0.20264274, 0.014105475, 0.021060653, 0.32595128, 0.0, 0.045865778, 0.0]",1,./dk_data/synth_noise/1670-8-6OBN.wav,synth_noise
