feats,label,path,drum_type
"[1.473156, 0.6374674, 1.7091656, 1.0935706, 0.006228268, 0.8550624, 0.65904427, 1.1625458]",1,./dk_data/synth_noise/946-1-MNA7.wav,synth_noise
"[1.2433131, 0.9139792, 1.7745676, 0.8554294, 0.95035255, 1.899945, 1.8905005, 0.76555973]",1,./dk_data/synth_noise/1124-1-JZ50.wav,synth_noise
"[0.6644274, 0.34124947, 0.93559057, 0.8022382, 0.68456274, 0.98493314, 0.7125411, 0.6559574]",1,./dk_data/synth_noise/C3C7-2007-8.wav,synth_noise
"[1.8329208, 1.5361102, 1.4481928, 1.815657, 2.9673982, 3.2492902, 2.3070652, 1.1528234]",1,./dk_data/synth_noise/U4ZI-1904-8.wav,synth_noise
"[1.2989045, 2.8350413, 0.23521411, 0.4820376, 1.7257712, 2.3150194, 2.2849455, 2.887916]",1,./dk_data/synth_noise/545-1-7CA0.wav,synth_noise
"[0.99106413, 0.91822994, 0.46895432, 1.0613985, 1.6506175, 1.5421333, 1.3345759, 1.0488279]",1,./dk_data/synth_noise/EUX2-2885-4.wav,synth_noise
"[0.9335927, 0.86646813, 0.4306966, 1.2231108, 0.79882216, 1.3625937, 1.3057377, 0.99914426]",1,./dk_data/synth_noise/1569-8-4SHJ.wav,synth_noise
"[0.0, 0.7254262, 0.81220925, 0.22583267, 0.4681992, 1.3330281, 0.55801105, 1.0165923]",1,./dk_data/synth_noise/LS92-2642-1.wav,synth_noise
"[0.79241633, 0.0, 1.4824898, 0.7413459, 0.5524155, 0.6728862, 0.96771675, 0.40975612]",1,./dk_data/synth_noise/117-1-EVPT.wav,synth_noise
"[2.043957, 1.6116635, 0.45188946, 0.47637233, 1.1297323, 2.3523161, 0.0, 0.47645837]",1,./dk_data/synth_noise/WD9O-3971-8.wav,synth_noise
"[1.3669009, 0.6562769, 0.7102287, 2.6720672, 1.3947412, 0.49734637, 0.5368748, 3.1255274]",1,./dk_data/synth_noise/RDY0-1478-1.wav,synth_noise
"[0.37260538, 0.6223471, 0.28892517, 0.59070057, 0.0, 0.34188646, 0.6235416, 0.610692]",1,./dk_data/synth_noise/G4VP-3332-1.wav,synth_noise
"[0.75454324, 0.73883295, 0.45176497, 0.758765, 0.9412788, 0.36593822, 0.72073823, 1.1684877]",1,./dk_data/synth_noise/9OQ6-3184-8.wav,synth_noise
"[0.33073884, 0.46899965, 0.36668396, 0.81469977, 0.48828024, 0.0, 0.18512872, 0.86892337]",1,./dk_data/synth_noise/1900-1-NOJ8.wav,synth_noise
"[1.2111523, 1.6988479, 1.1449394, 1.6031524, 0.0, 0.12372714, 0.644725, 1.3456984]",1,./dk_data/synth_noise/1555-1-3EDK.wav,synth_noise
"[1.1252391, 0.5928118, 0.8219057, 1.0751321, 0.67026186, 0.8705328, 0.94029564, 0.52892387]",1,./dk_data/synth_noise/NYA0-1953-8.wav,synth_noise
"[0.24222037, 0.51538724, 0.17738214, 0.45673662, 0.3733309, 0.5658262, 0.0, 0.79364645]",1,./dk_data/synth_noise/HB0D-3264-1.wav,synth_noise
"[0.26510212, 0.964314, 0.51622856, 1.1821208, 0.70925915, 0.65004206, 0.9279223, 1.3327912]",1,./dk_data/synth_noise/YCMC-3733-8.wav,synth_noise
"[1.3488245, 0.802879, 1.0848206, 1.527825, 2.1333673, 1.8233643, 1.5013793, 1.4999855]",1,./dk_data/synth_noise/1685-4-KKGM.wav,synth_noise
"[1.5165346, 0.1722089, 1.6488588, 1.0625794, 0.08003855, 0.74999106, 1.1500177, 1.2201219]",1,./dk_data/synth_noise/516-4-UH2M.wav,synth_noise
"[1.0206527, 1.0172994, 0.9012644, 1.1292763, 1.7858293, 1.7579069, 1.2591836, 0.6647578]",1,./dk_data/synth_noise/1980-8-0TZE.wav,synth_noise
"[0.90444034, 2.186288, 2.0484867, 1.1205583, 1.1623697, 2.8210943, 1.3753812, 2.338553]",1,./dk_data/synth_noise/VXU2-675-8.wav,synth_noise
"[0.81328535, 0.9644203, 0.41127443, 0.75976616, 1.4706113, 0.91417557, 1.1010398, 0.39462107]",1,./dk_data/synth_noise/G8GD-3003-8.wav,synth_noise
"[0.36004, 0.43141317, 0.41333473, 1.1211665, 1.0144389, 0.50816715, 0.7791021, 0.0]",1,./dk_data/synth_noise/1453-8-5HBR.wav,synth_noise
"[0.24340302, 1.1989762, 0.32661182, 2.7234378, 0.85472226, 1.618685, 0.5160443, 0.9247228]",1,./dk_data/synth_noise/MSEG-3914-1.wav,synth_noise
"[0.8133304, 0.94172657, 0.72290224, 1.4550483, 0.2847592, 0.60034287, 0.7160552, 1.407579]",1,./dk_data/synth_noise/3XF6-1449-1.wav,synth_noise
"[1.0899844, 1.8222172, 1.9163778, 2.4206116, 0.7751514, 0.5413461, 1.1165411, 1.6205446]",1,./dk_data/synth_noise/3FHC-177-1.wav,synth_noise
"[1.9621072, 3.0913405, 2.566844, 2.484471, 1.264871, 0.07573414, 1.5999689, 2.5399885]",1,./dk_data/synth_noise/VMIG-1796-4.wav,synth_noise
"[0.54882807, 0.8831776, 0.56401354, 0.74538386, 0.98894227, 0.8152577, 0.5484538, 0.69796026]",1,./dk_data/synth_noise/8OCS-1202-8.wav,synth_noise
"[0.062680006, 1.4151396, 0.9326201, 0.8555144, 0.39261383, 0.61287034, 1.9448578, 1.0140228]",1,./dk_data/synth_noise/1590-1-DXFO.wav,synth_noise
"[0.26120293, 2.7627857, 0.556424, 3.3638058, 2.261579, 0.0, 1.5370884, 1.870608]",1,./dk_data/synth_noise/65CU-2929-8.wav,synth_noise
"[2.7952466, 2.9614272, 1.9412379, 1.6899182, 0.3979565, 0.46358538, 0.6604239, 1.488632]",1,./dk_data/synth_noise/259-1-HTH3.wav,synth_noise
"[3.1154692, 2.4314952, 2.0466018, 0.99614346, 1.9060168, 1.7448616, 2.1669765, 1.7936505]",1,./dk_data/synth_noise/P4DB-2218-1.wav,synth_noise
"[0.46470875, 2.9080784, 1.5143805, 1.9060752, 1.0300035, 2.342372, 0.836921, 1.3345712]",1,./dk_data/synth_noise/O3AM-2026-1.wav,synth_noise
"[0.59196234, 0.5256387, 1.0702841, 1.1623784, 0.34772235, 1.1904793, 1.130783, 1.99532]",1,./dk_data/synth_noise/684-4-6VKU.wav,synth_noise
"[1.2743492, 0.7135767, 0.9828366, 1.9632498, 2.2278364, 1.9898105, 1.4335196, 0.95506865]",1,./dk_data/synth_noise/RMQI-3769-4.wav,synth_noise
"[2.1521573, 1.4478685, 0.6296102, 0.513692, 1.0847839, 2.3858418, 0.0, 0.0]",1,./dk_data/synth_noise/C8WI-1549-8.wav,synth_noise
"[0.6102406, 0.65162396, 0.5571665, 0.8601882, 1.1962949, 0.8303426, 0.3146295, 1.5353593]",1,./dk_data/synth_noise/1379-4-32YD.wav,synth_noise
"[1.4262326, 1.1283242, 0.9391792, 2.2270446, 1.1571456, 0.35514462, 1.274399, 1.6152142]",1,./dk_data/synth_noise/AEHL-1790-4.wav,synth_noise
"[0.09172657, 0.09078631, 1.2404156, 0.7843379, 0.9996375, 0.028098613, 1.9828267, 0.05015108]",1,./dk_data/synth_noise/1249-1-DWQJ.wav,synth_noise
"[3.1335971, 1.4289951, 0.12904066, 1.1260976, 1.1603655, 1.4378958, 0.44874427, 1.6793476]",1,./dk_data/synth_noise/807-1-WIKJ.wav,synth_noise
"[1.9993687, 1.0409385, 0.91626716, 0.72622776, 0.39058465, 0.15540987, 0.69410765, 0.52583224]",1,./dk_data/synth_noise/8TG6-3138-4.wav,synth_noise
"[2.5751984, 0.30858532, 1.2352397, 0.54749763, 0.21459611, 0.0, 1.2773616, 0.77243114]",1,./dk_data/synth_noise/WAVV-2545-8.wav,synth_noise
"[1.9023547, 0.52927965, 1.0555236, 0.29436886, 0.30205065, 0.0, 0.7528211, 0.738148]",1,./dk_data/synth_noise/NXF4-1809-4.wav,synth_noise
"[0.83897525, 1.5322537, 0.19798422, 0.34939724, 0.6279985, 0.73361635, 1.5778377, 0.18522027]",1,./dk_data/synth_noise/XOLQ-1272-8.wav,synth_noise
"[0.034489274, 0.48747325, 0.005590737, 0.12172726, 0.78603816, 0.36905342, 0.24798495, 0.04429829]",1,./dk_data/synth_noise/CI7J-1947-4.wav,synth_noise
"[0.47452426, 1.1541972, 0.0, 1.9973766, 0.8476521, 1.7872744, 1.4699888, 0.92273366]",1,./dk_data/synth_noise/1OQ1-1791-1.wav,synth_noise
"[0.8537244, 1.0584745, 1.9797297, 1.365967, 2.9234405, 1.1006359, 1.2197654, 1.0631149]",1,./dk_data/synth_noise/OLUS-1499-1.wav,synth_noise
"[0.4138501, 0.42016834, 0.0, 0.5695388, 0.6827953, 0.82804507, 0.2627456, 0.9959952]",1,./dk_data/synth_noise/X10F-2891-1.wav,synth_noise
"[0.8338949, 0.6038505, 0.87434775, 0.67553806, 0.68767405, 0.6381406, 0.31526855, 0.47072774]",1,./dk_data/synth_noise/KQ1H-355-4.wav,synth_noise
"[1.8598876, 0.87441003, 1.8226972, 0.064019114, 1.9810333, 1.6363723, 0.1392815, 1.2141169]",1,./dk_data/synth_noise/WPPT-402-8.wav,synth_noise
"[0.0, 1.2957095, 1.2816994, 0.88429224, 1.2401745, 0.0, 1.5310173, 0.7962378]",1,./dk_data/synth_noise/672-1-WJ9S.wav,synth_noise
"[0.0, 2.429001, 0.96946883, 1.1012843, 1.3445504, 1.6910796, 0.62829363, 0.61937076]",1,./dk_data/synth_noise/111-1-YN4L.wav,synth_noise
"[2.1031854, 1.006048, 0.38883248, 1.3172885, 2.273239, 2.1603663, 2.208705, 0.7862872]",1,./dk_data/synth_noise/KEJ1-3381-8.wav,synth_noise
"[1.4507937, 1.0105181, 1.2848494, 0.37713003, 1.7200887, 1.1373117, 2.2008202, 1.558163]",1,./dk_data/synth_noise/7A8F-1074-4.wav,synth_noise
"[2.0919275, 1.5297493, 1.483238, 0.6874019, 0.85292864, 1.9679227, 1.317044, 2.0340328]",1,./dk_data/synth_noise/ULKW-2644-4.wav,synth_noise
"[0.5454104, 0.9215307, 0.0, 0.34493244, 0.35820937, 0.4304706, 0.0, 0.9432322]",1,./dk_data/synth_noise/GS5I-1648-4.wav,synth_noise
"[0.9992644, 1.1547549, 0.0, 0.8045604, 0.2587861, 0.7352233, 1.0764432, 1.6527592]",1,./dk_data/synth_noise/1342-4-YN25.wav,synth_noise
"[2.100284, 0.0, 2.2983947, 0.0, 1.8070883, 0.38836503, 0.6413029, 1.152533]",1,./dk_data/synth_noise/BCBJ-106-4.wav,synth_noise
"[1.0842755, 0.0, 1.3532171, 0.85463935, 0.19472395, 0.9502486, 2.204216, 1.4358667]",1,./dk_data/synth_noise/5MU3-127-8.wav,synth_noise
"[1.3164747, 1.9084438, 0.893747, 0.8337734, 0.8254099, 2.4467947, 0.030794173, 1.9989346]",1,./dk_data/synth_noise/995-4-NABS.wav,synth_noise
"[1.6517689, 0.8655956, 0.67975795, 1.224526, 1.5060986, 1.305526, 1.5657201, 1.6241772]",1,./dk_data/synth_noise/359-4-ZA4L.wav,synth_noise
"[0.83777165, 2.7754009, 0.0, 2.4671688, 1.2833693, 2.344238, 0.54049355, 1.4170358]",1,./dk_data/synth_noise/7NTX-2443-1.wav,synth_noise
"[0.2744184, 0.8934023, 0.67959225, 1.6331097, 0.77596664, 0.0, 0.5275148, 0.0]",1,./dk_data/synth_noise/1537-1-7F05.wav,synth_noise
"[0.30909714, 0.3922881, 0.52889806, 0.52861786, 0.25819942, 0.3751197, 0.43471402, 0.5250521]",1,./dk_data/synth_noise/S701-3123-1.wav,synth_noise
"[0.4521673, 0.79091895, 0.0, 0.4337649, 0.3994736, 0.7107582, 0.0, 0.9291453]",1,./dk_data/synth_noise/725-1-G09I.wav,synth_noise
"[1.5577824, 1.1995691, 0.017223716, 2.5681815, 1.1564945, 2.510614, 2.0116057, 1.4772683]",1,./dk_data/synth_noise/416-4-AJFJ.wav,synth_noise
"[0.5974548, 0.75432056, 0.75197095, 1.0494251, 0.38127512, 0.6479105, 0.29763773, 0.6646471]",1,./dk_data/synth_noise/2DQD-637-1.wav,synth_noise
"[1.7482779, 1.1067193, 1.1250405, 1.0568378, 0.3800772, 1.5434041, 0.75565845, 0.44070983]",1,./dk_data/synth_noise/7CMI-1416-8.wav,synth_noise
"[0.1177772, 1.9611782, 2.889493, 0.6271433, 1.9885842, 0.24414822, 1.7214999, 2.204128]",1,./dk_data/synth_noise/YDT5-2450-4.wav,synth_noise
"[0.36426377, 0.33066425, 1.0283644, 0.81436247, 0.3834668, 0.5511697, 0.6355039, 0.720893]",1,./dk_data/synth_noise/K8YS-3166-8.wav,synth_noise
"[0.33404914, 0.54603964, 0.76275694, 1.0496407, 0.8398452, 0.55552346, 0.44010895, 0.88804924]",1,./dk_data/synth_noise/1354-8-83LE.wav,synth_noise
"[0.3176246, 1.7833511, 1.4431458, 0.6922592, 0.34817463, 1.341578, 1.9345486, 0.27210158]",1,./dk_data/synth_noise/HHC8-1368-1.wav,synth_noise
"[1.6095691, 0.9580648, 1.0981798, 1.613907, 0.68002784, 1.0307355, 0.9782558, 1.0149585]",1,./dk_data/synth_noise/RXL4-866-1.wav,synth_noise
"[0.5752011, 0.0, 0.30605784, 1.2335455, 0.48764628, 1.191601, 0.2754728, 0.111154854]",1,./dk_data/synth_noise/1382-4-2HE6.wav,synth_noise
"[0.85199577, 2.051964, 0.4108817, 1.5049952, 0.0, 1.4851367, 0.5599128, 0.5176055]",1,./dk_data/synth_noise/IM4C-867-4.wav,synth_noise
"[0.8671469, 0.8214141, 0.23710334, 0.88090205, 1.0061684, 0.35569388, 0.3718474, 0.9535601]",1,./dk_data/synth_noise/1J66-3212-8.wav,synth_noise
"[0.28864065, 0.42685166, 0.0, 0.66950226, 0.3511858, 0.25038546, 0.0, 0.87463045]",1,./dk_data/synth_noise/RD7C-1000-1.wav,synth_noise
"[0.5006429, 2.3351364, 1.9218202, 2.8841121, 0.66004014, 1.923038, 2.902172, 4.4913325]",1,./dk_data/synth_noise/8R1A-3491-8.wav,synth_noise
"[2.265999, 0.5398134, 0.7636552, 0.6428603, 1.422135, 0.37766847, 1.2951577, 3.9551272]",1,./dk_data/synth_noise/1015-4-ECK4.wav,synth_noise
"[0.039327353, 0.17312703, 0.0, 1.4032515, 0.07921614, 1.0352218, 0.7055824, 0.33914855]",1,./dk_data/synth_noise/1005-4-CC9W.wav,synth_noise
"[1.8515685, 0.70198303, 0.58963174, 1.4932469, 1.0962918, 2.2287393, 1.4456892, 1.0181775]",1,./dk_data/synth_noise/1628-4-AOGX.wav,synth_noise
"[1.4211075, 2.1810257, 2.820942, 0.3581794, 1.1650602, 1.0908654, 0.91026497, 0.8113723]",1,./dk_data/synth_noise/PAVK-1011-4.wav,synth_noise
"[0.023863494, 0.5454489, 0.069304734, 0.75341547, 0.0, 1.1140177, 1.6238368, 0.31118298]",1,./dk_data/synth_noise/MZCY-3487-1.wav,synth_noise
"[0.96102434, 0.73641765, 0.51345897, 1.2276901, 0.73502374, 0.7505479, 0.6545737, 0.53670895]",1,./dk_data/synth_noise/142-8-J52M.wav,synth_noise
"[0.060793146, 0.8078543, 1.6361847, 1.0367141, 2.3016255, 0.8988445, 0.51828337, 1.7022564]",1,./dk_data/synth_noise/56A5-26-4.wav,synth_noise
"[0.77722514, 0.93632424, 0.78393626, 1.025039, 1.4811057, 1.5715284, 0.87789357, 1.6422083]",1,./dk_data/synth_noise/HGL9-3807-8.wav,synth_noise
"[0.46226537, 1.5827254, 1.6037409, 0.89792955, 0.6616853, 1.8133092, 1.0807273, 2.4296694]",1,./dk_data/synth_noise/TP0H-2128-4.wav,synth_noise
"[1.0925843, 1.3749365, 1.390265, 2.779587, 1.4149652, 1.2123744, 1.3164434, 2.1907678]",1,./dk_data/synth_noise/GFQE-1187-4.wav,synth_noise
"[1.6092074, 1.3043046, 0.98809063, 1.5294975, 0.75745225, 1.0405387, 0.6335015, 0.32067344]",1,./dk_data/synth_noise/A5TQ-3350-8.wav,synth_noise
"[1.3973048, 1.6662586, 1.0289987, 1.2286509, 1.5775974, 0.8158249, 1.0658901, 0.6904423]",1,./dk_data/synth_noise/1824-4-1Z09.wav,synth_noise
"[0.63265586, 0.64714503, 0.83081055, 0.7321279, 1.6524513, 0.7750704, 1.3918052, 0.5390162]",1,./dk_data/synth_noise/1424-4-ZD5I.wav,synth_noise
"[0.22352624, 0.5707061, 0.75596154, 1.4688989, 0.41392595, 1.5069296, 0.3652023, 2.2026181]",1,./dk_data/synth_noise/93B3-3475-1.wav,synth_noise
"[2.4408996, 0.49463254, 1.7566004, 1.0496312, 0.9116323, 0.86131305, 1.3671327, 2.8684192]",1,./dk_data/synth_noise/ZQDN-2419-4.wav,synth_noise
"[2.286822, 1.7812532, 1.9263003, 2.734728, 1.0721899, 0.26739588, 0.77486736, 2.1710234]",1,./dk_data/synth_noise/1979-4-J42B.wav,synth_noise
"[0.32510903, 1.467138, 0.7167742, 1.9328759, 1.4395134, 0.83325785, 1.0144626, 1.505115]",1,./dk_data/synth_noise/3PU7-2439-4.wav,synth_noise
"[1.4622636, 0.0762313, 1.4664526, 1.287558, 0.0, 0.7234844, 0.92331314, 0.80775374]",1,./dk_data/synth_noise/118-8-EHBH.wav,synth_noise
"[1.3994415, 1.5084522, 1.8889747, 2.4970305, 0.586302, 1.3473687, 1.0625237, 1.7287236]",1,./dk_data/synth_noise/J090-617-8.wav,synth_noise
"[1.2733268, 1.1608598, 1.2083381, 3.151001, 1.3434886, 0.050548077, 1.4085252, 2.306829]",1,./dk_data/synth_noise/M71R-454-8.wav,synth_noise
"[0.5332524, 0.0, 1.3901997, 0.8581842, 1.3871304, 0.41414696, 2.0286977, 0.8725345]",1,./dk_data/synth_noise/662-4-VKEY.wav,synth_noise
"[0.6190389, 0.93185556, 0.8305068, 0.8557571, 1.0862389, 0.7833248, 0.7933144, 0.90608776]",1,./dk_data/synth_noise/2DOA-2473-8.wav,synth_noise
"[1.0051304, 0.6940414, 0.16344804, 0.54965895, 1.0275011, 0.95722103, 0.41920558, 0.9444088]",1,./dk_data/synth_noise/782-8-SNLH.wav,synth_noise
"[1.2942169, 2.4087834, 0.57063645, 1.5145469, 0.24385107, 1.6645947, 0.78194165, 0.22006181]",1,./dk_data/synth_noise/KRBF-2636-4.wav,synth_noise
"[1.1705835, 0.87505317, 0.86804056, 0.64884233, 2.462578, 2.106548, 1.9427626, 2.108836]",1,./dk_data/synth_noise/ADEU-2806-1.wav,synth_noise
"[1.1496897, 0.71750903, 0.35264638, 1.2876812, 0.96768665, 1.1255414, 1.1246246, 0.6446864]",1,./dk_data/synth_noise/1200-4-CVRC.wav,synth_noise
"[1.483079, 1.1725755, 0.8539249, 0.9180591, 2.204194, 0.97211885, 1.2672853, 1.2060423]",1,./dk_data/synth_noise/156Q-3272-1.wav,synth_noise
"[4.1254125, 3.9449155, 2.1917944, 2.3727927, 1.9929916, 1.2250042, 1.9341385, 3.0233436]",1,./dk_data/synth_noise/CZJZ-242-1.wav,synth_noise
"[0.7462057, 0.9207988, 1.2974623, 1.7266531, 0.5484183, 1.2249782, 0.12269698, 0.7910273]",1,./dk_data/synth_noise/J2IP-3054-8.wav,synth_noise
"[1.3521409, 1.1603843, 0.5371935, 0.9410274, 2.0695724, 1.0379262, 1.147772, 0.9644227]",1,./dk_data/synth_noise/872-4-935Q.wav,synth_noise
"[1.1224877, 1.026505, 0.0, 0.8068613, 1.6397827, 0.5593381, 0.37611425, 0.62787503]",1,./dk_data/synth_noise/61-4-SP5E.wav,synth_noise
"[1.3071682, 1.728744, 0.0, 1.5146842, 1.6643083, 2.5522316, 1.7683756, 0.31451866]",1,./dk_data/synth_noise/DF5U-2117-4.wav,synth_noise
"[0.90275687, 1.336265, 0.2880295, 1.0598184, 1.5242034, 1.2476966, 0.8131811, 0.52506626]",1,./dk_data/synth_noise/RB75-2528-4.wav,synth_noise
"[1.437712, 1.2285185, 0.76667076, 0.26974857, 1.1247694, 1.8517065, 0.7242796, 1.6269116]",1,./dk_data/synth_noise/4-8-SJON.wav,synth_noise
"[3.053702, 2.0664065, 1.710593, 0.9716753, 2.18058, 2.6969712, 2.7303224, 1.5894803]",1,./dk_data/synth_noise/8O9Z-2494-1.wav,synth_noise
"[1.5285733, 0.0, 0.54910254, 0.6916735, 0.7107778, 1.9325948, 0.40735486, 0.5732919]",1,./dk_data/synth_noise/8Q3W-736-4.wav,synth_noise
"[0.41865617, 0.6033, 0.6396091, 0.5482461, 0.54688287, 0.47302964, 0.4070667, 0.53307724]",1,./dk_data/synth_noise/863-4-PAZF.wav,synth_noise
"[0.6345952, 0.77339184, 2.24858, 3.1111546, 2.4358215, 0.09620029, 2.291592, 1.5689182]",1,./dk_data/synth_noise/QUFT-785-4.wav,synth_noise
"[0.6360495, 0.7398672, 0.32592517, 0.0, 0.7247964, 0.2045825, 0.0, 0.2524805]",1,./dk_data/synth_noise/YSTS-474-4.wav,synth_noise
"[0.4525082, 0.95405924, 3.3870006, 0.0, 1.1710069, 0.6740441, 1.149231, 0.95562124]",1,./dk_data/synth_noise/632-1-SLV1.wav,synth_noise
"[0.30909714, 0.3922881, 0.52889806, 0.52861786, 0.25819942, 0.3751197, 0.43471402, 0.5250521]",1,./dk_data/synth_noise/O52A-2097-1.wav,synth_noise
"[2.1180577, 2.4827898, 1.0666697, 2.825224, 3.6969388, 4.0447893, 3.0013263, 1.1223294]",1,./dk_data/synth_noise/150-8-D4DZ.wav,synth_noise
"[4.0614433, 2.2509263, 1.0947229, 1.008925, 2.2142305, 2.2048519, 2.2856805, 1.604947]",1,./dk_data/synth_noise/X1VQ-2055-1.wav,synth_noise
"[0.76219857, 1.3399092, 0.38445252, 1.0894538, 0.75812256, 0.0, 0.5737483, 0.79481804]",1,./dk_data/synth_noise/AH1J-672-4.wav,synth_noise
"[0.91756004, 0.8785909, 0.52868414, 0.8502343, 1.8007975, 1.5567558, 1.0769806, 1.5009077]",1,./dk_data/synth_noise/GO62-1414-4.wav,synth_noise
"[0.55659425, 0.5116544, 0.42741668, 0.8223984, 0.8406066, 0.96390945, 0.5652768, 1.095153]",1,./dk_data/synth_noise/V01N-2813-8.wav,synth_noise
"[1.6244164, 1.1373395, 0.99295974, 1.6499656, 1.6182418, 1.460767, 1.1764619, 2.1295075]",1,./dk_data/synth_noise/1777-8-D3BT.wav,synth_noise
"[0.6179931, 0.7838488, 0.48984206, 0.75885147, 0.61888874, 0.64356923, 0.42545038, 0.8120971]",1,./dk_data/synth_noise/DVNE-3495-8.wav,synth_noise
"[1.0912957, 1.6332065, 0.0, 0.06641805, 0.65637815, 0.5800942, 1.2216544, 0.65919876]",1,./dk_data/synth_noise/IW79-1722-8.wav,synth_noise
"[1.2420024, 1.486348, 0.6270699, 1.9573693, 0.0, 0.0, 0.9344546, 1.766905]",1,./dk_data/synth_noise/EWJN-3146-1.wav,synth_noise
"[1.5178185, 0.8574699, 0.4937356, 1.3855397, 2.0306544, 2.1280823, 2.325035, 1.060039]",1,./dk_data/synth_noise/9P32-222-1.wav,synth_noise
"[0.6825374, 0.41538125, 0.591731, 0.5818461, 0.8803861, 0.7909776, 0.7914017, 0.39690596]",1,./dk_data/synth_noise/Y9SW-2107-8.wav,synth_noise
"[1.0050895, 0.6458023, 1.0264409, 0.82489073, 0.9088563, 0.97536415, 0.6678134, 0.902163]",1,./dk_data/synth_noise/1718-8-76QD.wav,synth_noise
"[0.6768973, 0.64097106, 0.5669499, 0.62916315, 1.0749146, 1.1493533, 0.5928234, 0.6804984]",1,./dk_data/synth_noise/6CMS-2098-8.wav,synth_noise
"[0.5871295, 0.81831723, 0.75171685, 1.0485511, 0.62865496, 0.66152424, 0.96127576, 0.59739447]",1,./dk_data/synth_noise/1067-8-34S1.wav,synth_noise
"[0.6042956, 1.054982, 1.0388671, 2.3605883, 0.36852545, 1.6005068, 1.7171724, 1.6911986]",1,./dk_data/synth_noise/209-8-8IW2.wav,synth_noise
"[0.7640548, 1.1001337, 1.8943317, 0.15893626, 1.6447027, 0.008954942, 1.9533191, 0.0]",1,./dk_data/synth_noise/1318-4-PHO4.wav,synth_noise
"[0.7641444, 0.8010714, 1.7159266, 1.0280309, 1.2510529, 1.2254169, 0.86223054, 0.4049512]",1,./dk_data/synth_noise/182-1-OL38.wav,synth_noise
"[0.85088056, 0.9709177, 0.5032377, 1.0696634, 1.2787762, 1.0196841, 1.1000779, 0.9024141]",1,./dk_data/synth_noise/212-8-O5O1.wav,synth_noise
"[1.5921783, 0.3272524, 1.2165333, 0.16254017, 0.08719869, 0.84386134, 1.4651315, 0.00416258]",1,./dk_data/synth_noise/7ZAY-1619-1.wav,synth_noise
"[0.9736399, 1.0475487, 0.0, 0.5038811, 0.0, 0.9693317, 0.10214366, 0.61811876]",1,./dk_data/synth_noise/387-1-TLTA.wav,synth_noise
"[2.600531, 1.4799048, 2.857264, 0.94086754, 0.0, 0.9876778, 2.191508, 2.0504146]",1,./dk_data/synth_noise/1623-8-YJCL.wav,synth_noise
"[1.0488493, 1.4172035, 0.34058493, 0.88233864, 1.1894333, 1.1408839, 0.6623297, 0.60885775]",1,./dk_data/synth_noise/RQIC-2786-4.wav,synth_noise
"[0.0, 0.0, 0.45239532, 0.08664724, 0.49429578, 1.6128349, 1.9563625, 0.9499909]",1,./dk_data/synth_noise/B9DV-3560-4.wav,synth_noise
"[0.25511548, 2.247151, 1.0056745, 0.467587, 1.3468926, 2.0247302, 1.6763117, 0.8808514]",1,./dk_data/synth_noise/1734-4-KJ96.wav,synth_noise
"[0.5580598, 0.06956285, 0.17511213, 0.8531842, 0.59918237, 0.90841144, 0.008664668, 1.6717479]",1,./dk_data/synth_noise/1916-1-P6SA.wav,synth_noise
"[0.64701295, 1.1029437, 0.8491775, 1.4291615, 1.313751, 1.0862904, 1.0442957, 1.3285224]",1,./dk_data/synth_noise/40-8-3YI0.wav,synth_noise
"[4.417821, 2.6362863, 3.7440484, 0.80915475, 0.7226955, 2.4833708, 2.0111558, 3.9509072]",1,./dk_data/synth_noise/SB7W-3472-1.wav,synth_noise
"[2.1962218, 0.9239546, 1.6574044, 0.42923456, 0.4468639, 0.0, 1.444891, 0.6734427]",1,./dk_data/synth_noise/I1XT-263-4.wav,synth_noise
"[1.6598432, 0.9519533, 0.4123206, 0.28526813, 1.49084, 1.252437, 1.0655776, 0.2605146]",1,./dk_data/synth_noise/5IP1-2115-4.wav,synth_noise
"[0.6885653, 0.8371445, 1.055903, 1.2119776, 0.6279013, 1.2981598, 1.118176, 1.5729166]",1,./dk_data/synth_noise/88-4-DE20.wav,synth_noise
"[0.36193347, 1.2773302, 0.93755645, 1.5145667, 1.0778877, 0.51779914, 0.81743354, 0.7180097]",1,./dk_data/synth_noise/ZTIN-1180-4.wav,synth_noise
"[0.14866778, 0.5937315, 1.1247977, 1.2344403, 1.5819287, 0.056512922, 1.3653796, 0.49635163]",1,./dk_data/synth_noise/71-8-86MQ.wav,synth_noise
"[0.10338491, 1.2776521, 0.8577084, 0.5195602, 0.6823703, 0.19477555, 0.7282964, 1.451131]",1,./dk_data/synth_noise/4WOC-3781-1.wav,synth_noise
"[1.1952089, 0.884572, 1.3889146, 1.346333, 0.36078474, 2.4634967, 0.757558, 1.8542011]",1,./dk_data/synth_noise/4SOZ-2758-1.wav,synth_noise
"[0.5173131, 0.39427847, 0.9677075, 1.0566436, 1.337787, 0.0, 0.99601483, 0.70353055]",1,./dk_data/synth_noise/1990-1-5G8I.wav,synth_noise
"[0.6974138, 1.1459967, 0.74758554, 0.76663345, 0.85563743, 0.7013364, 1.0000771, 0.96586496]",1,./dk_data/synth_noise/991-4-A6VG.wav,synth_noise
